OBJECTID,St_label,StreetName,Labelside
9760,Bowery,Grand St,
9771,Bowery,Broome St,R
9772,Bowery,Broome St,R
9773,Bowery,Broome St,R
9781,Bowery,Delancey St,R
9782,Bowery,Delancey St,R
9783,Bowery,Delancey St,R
9794,Bowery,Rivington St,R
9795,Bowery,Rivington St,R
9796,Bowery,Rivington St,R
9802,Bowery,Stanton St,R
9803,Bowery,Stanton St,R
9817,Houston Street,Eldridge St,
9831,Houston Street,Orchard St,L
9841,Avenue A,E Houston St,L
9848,Houston Street,Other,L
9856,Avenue B,Clinton St,R
9873,Avenue C,E Houston St,L
9891,Canal Street,W Broadway,L
9932,Eighth Street,Greene St,L
9938,Eighth Street,Mercer St,L
9939,Eighth Street,Mercer St,L
9986,Park Avenue,Union Sq E,
9988,14th Street,Irving Pl,R
9994,Park Avenue,E 14th St,R
10052,Union Square,E 17th St,
10053,Second Avenue,,L
10058,Avenue A,E 12th St,L
10060,Bowery,E Houston St,R
10064,Bowery,E 2nd St,R
10065,Bond Street,E 2nd St,L
10066,Bond Street,E 2nd St,R
10067,Bowery,E 2nd St,R
10070,Bowery,E 3rd St,R
10074,Bowery,E 4th St,R
10075,Bowery,E 4th St,R
10076,Broadway,E 4th St,R
10086,Broadway,Waverly Pl,L
10101,Broadway,E 11th St,L
10103,Broadway,E 8th St,L
10104,Broadway,E 8th St,L
10107,Broadway,E 9th St,L
10110,Broadway,E 9th St,L
10111,Broadway,E 9th St,R
10113,Broadway,E 10th St,R
10116,Broadway,E 10th St,L
10117,Broadway,E 10th St,L
10122,Broadway,E 11th St,L
10123,Broadway,E 11th St,L
10124,Broadway,E 11th St,L
10125,Broadway,E 11th St,L
10134,Broadway,E 12th St,L
10137,Broadway,E 12th St,L
10139,Broadway,E 12th St,R
10144,Broadway,E 13th St,L
10145,Broadway,E 13th St,L
10147,Broadway,E 13th St,R
10150,Broadway,E 13th St,L
10153,Broadway,E 14th St,L
10154,Broadway,E 17th St,L
10159,Broadway,E 18th St,L
10160,Broadway,E 18th St,L
10161,Broadway,E 18th St,L
10164,Broadway,E 19th St,L
10168,Broadway,E 20th St,L
10169,Broadway,E 17th St,R
10176,Broadway,E 18th St,R
10177,Broadway,E 18th St,R
10181,Broadway,E 20th St,R
10192,Broadway,E 8th St,R
10198,Cooper Square,Bowery,R
10199,Cooper Square,E 5th St,R
10200,Cooper Square,E 5th St,
10206,Cooper Square,E 6th St,R
10214,Cooper Square,Restaurant,L
10219,Cooper Square,Bowery,
10220,Cooper Square,St Marks Pl,R
10223,Fifth Avenue,E 13th St,R
10225,Fifth Avenue,Medical,R
10227,Fifth Avenue,E 15th St,R
10231,Fifth Avenue,E 16th St,R
10233,Fifth Avenue,E 16th St,R
10236,Fifth Avenue,E 17th St,R
10237,Fifth Avenue,E 17th St,R
10240,Fifth Avenue,E 18th St,R
10241,Fifth Avenue,E 18th St,R
10243,Fifth Avenue,E 19th St,R
10244,Fifth Avenue,E 19th St,R
10249,Fifth Avenue,E 20th St,R
10252,Fifth Avenue,E 19th St,
10254,First Avenue,E 14th St,L
10261,First Avenue,E 13th St,L
10262,First Avenue,E 13th St,L
10263,First Avenue,E 13th St,L
10264,First Avenue,E 13th St,L
10265,First Avenue,E 13th St,L
10272,First Avenue,E 12th St,L
10273,First Avenue,E 12th St,L
10275,First Avenue,E 11th St,L
10276,First Avenue,E 11th St,L
10277,First Avenue,E 11th St,L
10282,First Avenue,E 10th St,L
10283,First Avenue,E 10th St,L
10284,First Avenue,E 10th St,L
10291,First Avenue,E 9th St,L
10292,First Avenue,E 9th St,L
10293,First Avenue,E 9th St,L
10294,First Avenue,E 9th St,L
10300,First Avenue,St Marks Pl,L
10301,First Avenue,St Marks Pl,L
10303,First Avenue,St Marks Pl,L
10304,First Avenue,St Marks Pl,L
10310,First Avenue,E 7th St,L
10311,First Avenue,E 7th St,L
10312,First Avenue,E 7th St,L
10313,First Avenue,E 7th St,L
10314,First Avenue,E 7th St,L
10320,First Avenue,E 6th St,L
10321,First Avenue,E 6th St,L
10322,First Avenue,E 6th St,L
10323,First Avenue,E 6th St,L
10329,First Avenue,E 5th St,L
10330,First Avenue,E 5th St,L
10331,First Avenue,E 5th St,L
10335,First Avenue,E 4th St,L
10336,First Avenue,E 4th St,L
10337,First Avenue,E 4th St,L
10338,First Avenue,E 4th St,L
10339,First Avenue,E 4th St,L
10345,Fifth Avenue,E 12th St,R
10346,First Avenue,E 2nd St,L
10353,First Avenue,E 1st St,L
10354,First Avenue,E 1st St,L
10356,First Avenue,E 3rd St,L
10358,First Avenue,E 19th St,L
10359,Fourth Avenue,E 10th St,R
10361,Fourth Avenue,E 11th St,R
10364,Fourth Avenue,E 12th St,R
10365,Fourth Avenue,E 12th St,R
10370,Fourth Avenue,E 13th St,R
10371,Fourth Avenue,E 13th St,R
10384,Fourth Avenue,E 12th St,L
10385,Fourth Avenue,E 12th St,L
10388,Fourth Avenue,E 12th St,L
10389,Fourth Avenue,E 12th St,L
10391,Broadway,E 12th St,
10394,Fourth Avenue,E 13th St,L
10395,Fourth Avenue,E 13th St,L
10396,,Brooklyn Bridge Pk-Schaefer Lndg,
10399,Fourth Avenue,E 13th St,L
10400,Fourth Avenue,E 11th St,R
10403,Second Avenue,E Houston St,R
10414,Irving Place,E 17th St,R
10419,Irving Place,E 19th St,R
10428,Irving Place,E 17th St,L
10429,Irving Place,E 17th St,L
10433,Irving Place,E 18th St,L
10438,Irving Place,E 19th St,L
10444,Irving Place,E 15th St,L
10445,Lafayette Street,E 4th St,R
10457,Lafayette Street,E 4th St,L
10468,Lafayette Street,Astor Pl,L
10484,Lafayette Street,E 4th St,R
10485,Lafayette Street,Great Jones St,L
10486,Lafayette Street,E 8th St,L
10487,Lafayette Street,Astor Pl,L
10488,Fourth Avenue,E 8th St,L
10491,Park Avenue,E 17th St,R
10497,Park Avenue,E 19th St,R
10502,Park Avenue,E 20th St,R
10512,Park Avenue,E 20th St,L
10514,Second Avenue,E 1st St,R
10515,Second Avenue,E 1st St,R
10519,Second Avenue,E 2nd St,R
10520,Second Avenue,E 2nd St,R
10523,Second Avenue,E 3rd St,R
10524,Second Avenue,E 3rd St,R
10531,Second Avenue,E 4th St,R
10532,Second Avenue,E 4th St,R
10533,Second Avenue,E 4th St,R
10541,Second Avenue,E 5th St,R
10542,Second Avenue,E 5th St,R
10548,Second Avenue,E 6th St,R
10549,Second Avenue,E 6th St,R
10550,Second Avenue,E 6th St,R
10551,Second Avenue,E 6th St,R
10556,Second Avenue,E 7th St,R
10557,Second Avenue,E 7th St,R
10565,Second Avenue,St Marks Pl,R
10566,Second Avenue,St Marks Pl,R
10570,Second Avenue,E 9th St,R
10571,Second Avenue,E 9th St,R
10576,Second Avenue,E 10th St,R
10577,Second Avenue,E 10th St,R
10579,Second Avenue,E 10th St,R
10583,Second Avenue,E 11th St,R
10584,Second Avenue,E 11th St,R
10591,Second Avenue,E 12th St,R
10592,Second Avenue,E 12th St,R
10597,Second Avenue,E 13th St,R
10598,Second Avenue,E 13th St,R
10601,Second Avenue,E 14th St,R
10603,Second Avenue,E 18th St,R
10606,Second Avenue,Misc Service,R
10612,,2nd Ave,
10614,Second Avenue,E 1st St,L
10615,Second Avenue,E 1st St,L
10619,,2nd Ave,
10624,Second Avenue,E 3rd St,L
10625,Second Avenue,E 3rd St,L
10632,Second Avenue,E 4th St,L
10633,Second Avenue,E 4th St,L
10641,Second Avenue,E 5th St,L
10642,Second Avenue,E 5th St,L
10643,Second Avenue,E 5th St,L
10649,Second Avenue,E 6th St,L
10650,Second Avenue,E 6th St,L
10651,Second Avenue,E 6th St,L
10652,Second Avenue,E 6th St,L
10658,Second Avenue,E 7th St,L
10659,Second Avenue,E 7th St,L
10660,Second Avenue,E 7th St,L
10668,Second Avenue,St Marks Pl,L
10669,Second Avenue,St Marks Pl,L
10670,Second Avenue,St Marks Pl,L
10671,Second Avenue,St Marks Pl,L
10674,Second Avenue,E 9th St,L
10675,Second Avenue,E 9th St,L
10676,Second Avenue,E 9th St,L
10681,Second Avenue,E 10th St,L
10682,Second Avenue,E 11th St,L
10683,Second Avenue,E 11th St,
10692,Second Avenue,E 12th St,L
10699,Second Avenue,E 13th St,L
10700,Second Avenue,E 13th St,L
10704,Second Avenue,E 14th St,L
10705,14th Street,2nd Ave,R
10708,Second Avenue,E 18th St,L
10712,Second Avenue,E 19th St,L
10713,Second Avenue,E 19th St,L
10717,Second Avenue,E 20th St,L
10719,Second Avenue,E 3rd St,R
10723,Second Avenue,E 12th St,R
10725,Second Avenue,E 2nd St,L
10796,Third Avenue,E 15th St,R
10802,Third Avenue,E 16th St,R
10803,Third Avenue,E 16th St,R
10804,Third Avenue,E 16th St,R
10805,Third Avenue,E 16th St,R
10810,Third Avenue,E 17th St,R
10812,Third Avenue,Misc Service,R
10814,Third Avenue,E 19th St,R
10819,Third Avenue,E 20th St,R
10822,Third Avenue,E 16th St,L
10823,Third Avenue,E 16th St,L
10827,Third Avenue,E 17th St,L
10828,Third Avenue,E 17th St,L
10829,Third Avenue,E 17th St,L
10830,Third Avenue,E 17th St,L
10834,Third Avenue,E 18th St,L
10835,Third Avenue,E 18th St,L
10843,Third Avenue,E 19th St,L
10844,Third Avenue,E 19th St,L
10845,Third Avenue,E 19th St,L
10846,Third Avenue,E 19th St,L
10853,Third Avenue,E 20th St,L
10854,Third Avenue,E 20th St,L
10858,Third Avenue,E 11th St,R
10859,Third Avenue,E 11th St,R
10862,Third Avenue,E 12th St,R
10863,Third Avenue,E 12th St,R
10868,Third Avenue,E 13th St,R
10871,Third Avenue,E 10th St,L
10877,Third Avenue,E 11th St,L
10878,Third Avenue,E 11th St,L
10879,Third Avenue,E 11th St,L
10882,Third Avenue,E 12th St,L
10890,Third Avenue,E 13th St,L
10891,Third Avenue,E 13th St,L
10892,Third Avenue,E 13th St,
10897,Third Avenue,St Marks Pl,R
10899,Third Avenue,Stuyvesant St,R
10900,Third Avenue,Stuyvesant St,R
10901,Third Avenue,Stuyvesant St,R
10902,Third Avenue,E 9th St,R
10906,Third Avenue,E 10th St,R
10907,Third Avenue,E 10th St,R
10910,Third Avenue,E 9th St,L
10916,Third Avenue,E 10th St,
10917,Third Avenue,E 10th St,L
10918,Third Avenue,E 10th St,
10919,Third Avenue,E 12th St,L
10921,Park Avenue,Union Sq E,R
10922,Park Avenue,Union Sq E,R
10923,Park Avenue,Union Sq E,R
10924,Park Avenue,Union Sq E,R
10925,Park Avenue,Union Sq E,R
10926,Park Avenue,E 15th St,R
10927,Park Avenue,E 16th St,R
10928,Park Avenue,Union Sq E,R
10929,Park Avenue,Union Sq E,R
10930,Park Avenue,Union Sq E,R
10931,Park Avenue,Union Sq E,
10932,Park Avenue,E 17th St,R
10933,Broadway,Union Sq W,L
10934,Broadway,Union Sq W,L
10935,Broadway,E 15th St,L
10936,Broadway,E 15th St,L
10937,Broadway,Union Sq W,L
10938,Broadway,Union Sq W,L
10939,Broadway,Union Sq W,L
10940,Broadway,E 16th St,L
10941,Broadway,E 16th St,L
10942,Broadway,Union Sq W,L
10943,Broadway,Union Sq W,L
10944,Broadway,Union Sq W,L
10945,Broadway,E 17th St,L
10946,Union Square,E 17th St,L
10947,Park Avenue,Union Sq E,
10956,University Place,E 10th St,R
10961,University Place,E 11th St,R
10965,University Place,E 12th St,R
10972,University Place,E 13th St,R
10979,University Place,E 9th St,L
10981,University Place,Pet Supplies/Services,L
10987,University Place,E 10th St,L
10992,University Place,E 11th St,L
10993,University Place,E 11th St,L
11001,University Place,E 12th St,
11007,University Place,E 13th St,
11008,University Place,E 13th St,L
11019,University Place,Washington Sq N,L
11021,University Place,Washington Mews,L
11025,Broad Street,Exchange Pl,L
11032,Broad Street,Marketfield St,L
11037,Broad Street,Bridge St,L
11039,Broad Street,Beaver St,R
11041,Broad Street,S William St,R
11042,Broad Street,Pearl St,R
11047,Broad Street,Exchange Pl,R
11050,Broadway,Marketfield St,R
11054,Broadway,Beaver St,R
11062,Broadway,Wall St,R
11063,Broadway,Battery Pl,L
11067,Broadway,Morris St,L
11085,Maiden Lane,Liberty St,L
11086,Maiden Lane,Liberty St,L
11092,Maiden Lane,Pearl St,L
11097,Maiden Lane,Nassau St,L
11099,Maiden Lane,Liberty St,L
11110,Nassau Street,Liberty St,L
11123,Nassau Street,Pine St,
11124,Broad Street,Stone St,L
11149,Wall Street,Beaver St,L
11163,Wall Street,William St,R
11172,Wall Street,Front St,R
11173,Wall Street,Front St,R
11175,Wall Street,South St,R
11183,Broadway,,L
11187,Broadway,Rector St,L
11188,Broadway,Rector St,L
11190,Broadway,Thames St,L
11191,Broadway,Thames St,L
11192,Broadway,Thames St,L
11193,Broadway,Thames St,L
11194,Broadway,Cedar St,L
11195,Broadway,Morris St,L
11203,Broadway,Fulton St,
11204,Broadway,Dey St,L
11206,Broadway,Vesey St,L
11211,Broadway,Barclay St,L
11212,Broadway,Barclay St,
11213,Broadway,Barclay St,L
11215,Broadway,Park Pl,L
11216,Broadway,Park Pl,L
11217,Broadway,Murray St,L
11219,Broadway,Warren St,L
11220,Broadway,Warren St,L
11221,Broadway,Warren St,L
11229,Broadway,Chambers St,L
11232,Broadway,Reade St,L
11237,Broadway,Duane St,L
11242,Broadway,Thomas St,L
11243,Broadway,Thomas St,L
11244,Broadway,Thomas St,L
11245,Broadway,Thomas St,L
11248,Broadway,Worth St,L
11249,Broadway,Worth St,L
11250,Broadway,Reade St,L
11254,Broadway,Murray St,L
11255,Broadway,Reade St,
11258,Church Street,Vesey St,R
11260,Church Street,Park Pl,R
11268,Church Street,Murray St,R
11269,Church Street,Murray St,R
11270,Church Street,Murray St,R
11272,Church Street,Warren St,R
11273,Church Street,Warren St,
11274,Church Street,Warren St,
11280,Church Street,Chambers St,
11281,Church Street,Chambers St,
11282,Church Street,Chambers St,R
11289,Church Street,Reade St,R
11290,Church Street,Reade St,R
11299,Church Street,Duane St,R
11302,Church Street,Barclay St,L
11303,Church Street,Park Pl,L
11304,Church Street,Park Pl,L
11306,Church Street,Murray St,L
11308,Church Street,Warren St,L
11310,Church Street,Chambers St,L
11311,Church Street,Chambers St,L
11318,Church Street,Reade St,L
11319,Greenwich Street,Chambers St,R
11321,Greenwich Street,Chambers St,R
11322,Greenwich Street,Murray St,R
11323,Greenwich Street,Murray St,R
11329,Greenwich Street,Warren St,R
11331,Greenwich Street,Chambers St,R
11332,Hudson Street,Reade St,L
11333,West Broadway,Barclay St,
11337,West Broadway,Murray St,
11341,West Broadway,Warren St,
11342,West Broadway,Murray St,L
11347,West Broadway,Warren St,L
11358,Broadway,Cortlandt St,L
11363,Avenue A,E 4th St,R
11364,Avenue A,E 4th St,R
11365,Avenue A,E 4th St,R
11368,Avenue A,11/28/2011,R
11369,Avenue A,E 3rd St,R
11370,Avenue A,E 3rd St,R
11375,Avenue A,Convenience Store,R
11376,Avenue A,E 2nd St,R
11381,Avenue A,E 6th St,R
11382,Avenue A,E 5th St,R
11385,Avenue A,E 12th St,R
11389,Avenue A,E 11th St,R
11397,Avenue A,E 13th St,R
11398,Avenue A,E 13th St,R
11403,Avenue A,E 12th St,R
11404,Avenue A,E 12th St,R
11405,Avenue A,E 14th St,R
11406,Avenue A,E 7th St,R
11407,Avenue A,E 3rd St,R
11415,Avenue A,E 13th St,L
11416,Avenue A,E 13th St,L
11417,Avenue A,E 13th St,L
11420,Avenue A,E 12th St,L
11421,Avenue A,E 11th St,L
11422,Avenue A,E 11th St,L
11426,Avenue A,E 10th St,L
11431,Avenue A,E 9th St,L
11441,Avenue A,E 7th St,L
11452,Avenue A,E 4th St,L
11456,Avenue A,E 3rd St,L
11457,Avenue A,E 3rd St,L
11464,Avenue A,E 2nd St,L
11471,Avenue A,E 1st St,L
11472,Avenue A,E 9th St,L
11474,Avenue A,St Marks Pl,L
11477,Avenue A,E 4th St,L
11478,Avenue A,E 6th St,L
11479,Avenue A,E 6th St,L
11481,Avenue A,E 7th St,L
11487,Avenue B,E Houston St,R
11488,Avenue B,E 4th St,R
11493,Avenue B,E 3rd St,R
11494,Avenue B,E 3rd St,R
11501,Avenue B,E 2nd St,R
11502,Avenue B,E 8th St,R
11504,Avenue B,E 7th St,R
11505,Avenue B,E 7th St,R
11510,Avenue B,E 6th St,R
11511,Avenue B,E 10th St,R
11516,Avenue B,E 9th St,R
11517,Avenue B,E 9th St,R
11519,Avenue B,E 8th St,R
11523,Avenue B,E 11th St,R
11537,Avenue B,E 13th St,R
11542,Avenue B,E 12th St,R
11544,Avenue B,E 2nd St,L
11548,Avenue B,E 4th St,L
11556,Avenue B,E 3rd St,L
11557,Avenue B,E 3rd St,L
11562,Avenue B,E 5th St,L
11564,Avenue B,E 4th St,L
11565,Avenue B,E 7th St,L
11573,Avenue B,E 12th St,L
11577,Avenue B,E 11th St,L
11584,Avenue B,E 10th St,L
11585,Avenue B,E 5th St,L
11593,Avenue B,E 13th St,L
11602,Avenue B,E 12th St,L
11604,Avenue C,E 2nd St,L
11606,Avenue C,E 3rd St,L
11607,Avenue C,E 4th St,L
11610,Avenue C,E 5th St,L
11611,Avenue C,E 5th St,L
11615,Avenue C,E 6th St,L
11616,Avenue C,E 6th St,L
11620,Avenue C,E 7th St,L
11621,Avenue C,E 7th St,L
11624,Avenue C,E 8th St,L
11628,Avenue C,E 9th St,L
11629,Avenue C,Grocery,L
11634,Avenue C,E 10th St,L
11635,Avenue C,E 10th St,L
11636,Avenue C,E 10th St,L
11637,Avenue C,E 10th St,L
11639,Avenue C,E 11th St,L
11640,Avenue C,E 11th St,L
11645,Avenue C,E 12th St,L
11647,Avenue C,E 14th St,L
11648,Avenue C,E 9th St,L
11650,Avenue C,E 2nd St,R
11655,Avenue C,E 3rd St,R
11656,Avenue C,E 3rd St,R
11657,Avenue C,E 4th St,R
11658,Avenue C,E 4th St,R
11660,Avenue C,E 6th St,R
11665,Avenue C,E 7th St,R
11666,Avenue C,E 7th St,R
11669,Avenue C,E 8th St,R
11671,Avenue C,E 8th St,R
11675,Avenue C,E 10th St,R
11676,Avenue C,E 10th St,R
11678,Avenue C,E 11th St,R
11683,First Avenue,E 3rd St,L
11684,First Avenue,E 3rd St,L
11688,First Avenue,,L
11692,First Avenue,E 2nd St,L
11693,First Avenue,E 2nd St,L
11694,First Avenue,E 14th St,R
11695,First Avenue,E 14th St,R
11702,First Avenue,E 13th St,R
11703,First Avenue,E 13th St,R
11704,First Avenue,E 13th St,R
11705,First Avenue,E 13th St,R
11710,First Avenue,E 12th St,R
11711,First Avenue,E 12th St,R
11712,First Avenue,E 12th St,R
11713,First Avenue,E 12th St,R
11719,First Avenue,Misc Service,R
11721,First Avenue,E 11th St,R
11722,First Avenue,E 11th St,R
11723,First Avenue,E 11th St,R
11724,First Avenue,E 11th St,R
11732,First Avenue,E 10th St,R
11733,First Avenue,E 10th St,R
11734,First Avenue,E 10th St,R
11739,First Avenue,Education,R
11740,First Avenue,E 9th St,R
11741,First Avenue,E 9th St,R
11746,First Avenue,St Marks Pl,R
11747,First Avenue,St Marks Pl,R
11748,First Avenue,St Marks Pl,R
11749,First Avenue,St Marks Pl,R
11755,First Avenue,E 7th St,R
11756,First Avenue,E 7th St,R
11757,First Avenue,E 7th St,R
11758,First Avenue,E 7th St,R
11764,First Avenue,E 6th St,R
11765,First Avenue,E 6th St,R
11766,First Avenue,E 2nd St,R
11773,First Avenue,E 1st St,R
11774,First Avenue,E 1st St,R
11777,First Avenue,,R
11779,Avenue A,St Marks Pl,L
11787,St Marks Place,Restaurant,L
11794,Avenue A,St Marks Pl,L
11847,23rd Street,Lexington Ave,R
11862,23rd Street,Park Ave S,R
11924,23rd Street,Lexington Ave,
11934,23rd Street,Park Ave S,L
11984,23rd Street,Park Ave S,R
11988,Broadway,E 20th St,L
11993,Broadway,E 21st St,L
11996,Broadway,E 22nd St,L
11997,Broadway,E 22nd St,L
11998,Broadway,5th Ave,L
11999,Broadway,E 20th St,R
12002,Broadway,E 21st St,R
12003,Broadway,E 21st St,R
12007,Broadway,E 22nd St,R
12008,Broadway,E 22nd St,R
12013,Broadway,W 25th St,L
12014,Broadway,W 25th St,L
12019,Broadway,W 26th St,L
12020,Broadway,W 25th St,R
12026,Fifth Avenue,E 20th St,R
12030,Fifth Avenue,E 21st St,R
12035,Fifth Avenue,E 27th St,R
12036,Fifth Avenue,W 20th St,L
12039,Fifth Avenue,W 21st St,L
12045,Fifth Avenue,W 22nd St,L
12046,Fifth Avenue,W 22nd St,L
12051,Fifth Avenue,W 23rd St,L
12054,Fifth Avenue,W 24th St,L
12055,Fifth Avenue,W 24th St,L
12060,Fifth Avenue,W 26th St,L
12062,Fifth Avenue,W 24th St,L
12065,First Avenue,E 78th St,R
12068,Madison Avenue,E 24th St,R
12070,Madison Avenue,E 25th St,R
12073,Madison Avenue,E 26th St,R
12074,Madison Avenue,E 26th St,R
12075,Madison Avenue,E 27th St,R
12076,Madison Avenue,E 23rd St,R
12078,Madison Avenue,E 24th St,R
12080,Madison Avenue,,L
12082,Madison Avenue,E 27th St,L
12083,Madison Avenue,E 26th St,L
12085,Park Avenue,E 26th St,L
12088,Park Avenue,E 27th St,L
12092,Park Avenue,E 21st St,R
12095,Park Avenue,E 22nd St,R
12145,96th Street,Madison Ave,L
12164,First Avenue,E 91st St,L
12165,First Avenue,E 87th St,R
12170,First Avenue,E 88th St,R
12176,First Avenue,E 89th St,R
12177,First Avenue,E 89th St,R
12183,First Avenue,E 90th St,R
12184,First Avenue,E 90th St,R
12189,First Avenue,E 88th St,
12192,First Avenue,E 89th St,
12193,First Avenue,E 89th St,
12194,First Avenue,E 89th St,
12199,First Avenue,E 90th St,L
12200,First Avenue,E 90th St,L
12201,First Avenue,E 94th St,L
12205,First Avenue,E 93rd St,L
12207,First Avenue,E 92nd St,L
12213,First Avenue,E 91st St,R
12214,First Avenue,E 91st St,L
12217,First Avenue,E 91st St,
12223,First Avenue,E 90th St,R
12224,First Avenue,E 90th St,R
12225,First Avenue,E 91st St,R
12226,First Avenue,E 91st St,R
12231,First Avenue,E 95th St,L
12234,First Avenue,E 94th St,
12238,Lexington Avenue,E 87th St,R
12239,Lexington Avenue,E 87th St,R
12245,Lexington Avenue,E 88th St,
12246,Lexington Avenue,E 88th St,R
12247,Lexington Avenue,E 88th St,R
12253,Lexington Avenue,E 89th St,R
12254,Lexington Avenue,E 89th St,R
12258,Lexington Avenue,E 90th St,R
12259,Lexington Avenue,E 90th St,R
12264,Lexington Avenue,E 91st St,
12269,Lexington Avenue,E 87th St,L
12271,Lexington Avenue,E 88th St,L
12281,Lexington Avenue,E 89th St,L
12282,Lexington Avenue,E 89th St,L
12286,Lexington Avenue,E 90th St,L
12295,Lexington Avenue,E 91st St,L
12296,Lexington Avenue,E 91st St,L
12303,Lexington Avenue,E 92nd St,L
12307,Lexington Avenue,E 91st St,
12311,Lexington Avenue,E 89th St,
12315,Madison Avenue,E 88th St,R
12316,Madison Avenue,E 88th St,
12324,Madison Avenue,E 89th St,R
12326,Madison Avenue,E 90th St,R
12328,Madison Avenue,E 91st St,R
12329,Madison Avenue,E 91st St,R
12335,Madison Avenue,E 92nd St,R
12336,Madison Avenue,E 92nd St,R
12337,Madison Avenue,E 92nd St,R
12341,Madison Avenue,E 93rd St,R
12342,Madison Avenue,E 93rd St,R
12343,Madison Avenue,E 93rd St,R
12344,Madison Avenue,E 93rd St,R
12349,Madison Avenue,E 94th St,R
12353,Madison Avenue,E 96th St,R
12355,Madison Avenue,E 87th St,
12369,Madison Avenue,E 89th St,L
12370,Madison Avenue,E 89th St,
12375,Madison Avenue,E 90th St,L
12376,Madison Avenue,E 90th St,L
12383,Madison Avenue,E 91st St,L
12384,Madison Avenue,Medical,L
12385,Madison Avenue,E 92nd St,L
12386,Madison Avenue,E 92nd St,L
12396,Madison Avenue,E 93rd St,L
12402,Madison Avenue,E 94th St,L
12403,Madison Avenue,E 94th St,L
12405,Madison Avenue,E 95th St,L
12408,Madison Avenue,E 89th St,L
12411,Second Avenue,E 87th St,R
12416,Second Avenue,E 88th St,R
12417,Second Avenue,E 88th St,R
12422,Second Avenue,E 89th St,R
12423,Second Avenue,E 89th St,R
12424,Second Avenue,E 89th St,R
12431,Second Avenue,E 90th St,R
12432,Second Avenue,E 90th St,R
12433,Second Avenue,E 90th St,R
12442,Second Avenue,E 91st St,R
12443,Second Avenue,E 91st St,R
12449,Second Avenue,E 92nd St,R
12453,Second Avenue,E 93rd St,
12454,Second Avenue,E 93rd St,R
12464,Second Avenue,E 94th St,R
12469,Second Avenue,E 95th St,R
12470,Second Avenue,E 95th St,R
12477,Second Avenue,E 88th St,L
12478,Second Avenue,E 88th St,L
12486,Second Avenue,E 89th St,L
12487,Second Avenue,E 89th St,L
12488,Second Avenue,E 89th St,L
12496,Second Avenue,E 90th St,L
12497,Second Avenue,E 90th St,L
12500,Second Avenue,E 92nd St,L
12509,Second Avenue,E 94th St,L
12510,Second Avenue,E 94th St,L
12517,Second Avenue,E 95th St,L
12521,Second Avenue,E 92nd St,R
12522,Third Avenue,E 96th St,L
12524,Third Avenue,E 96th St,R
12525,Third Avenue,E 87th St,
12528,Third Avenue,E 88th St,
12529,Third Avenue,E 88th St,
12530,Third Avenue,E 88th St,R
12535,Third Avenue,E 89th St,R
12536,Third Avenue,E 89th St,R
12537,Third Avenue,E 89th St,R
12540,Third Avenue,E 90th St,
12541,Third Avenue,E 90th St,R
12543,Third Avenue,E 87th St,L
12549,Third Avenue,E 88th St,L
12550,Third Avenue,E 88th St,L
12557,Third Avenue,E 89th St,L
12558,Third Avenue,E 89th St,L
12559,Third Avenue,E 89th St,L
12568,Third Avenue,E 90th St,L
12569,Third Avenue,E 90th St,R
12571,Third Avenue,E 91st St,R
12573,Third Avenue,E 92nd St,R
12578,Third Avenue,E 93rd St,R
12579,Third Avenue,E 93rd St,
12581,Third Avenue,E 94th St,R
12582,Third Avenue,E 94th St,R
12583,Third Avenue,E 94th St,
